particle_size,6_4000_2_00,6_4000_2_01,6_4000_2_02,6_4000_1_00,6_4000_1_01,6_4000_1_02,5_500_2_00,5_500_2_01,5_500_2_02,5_500_1_00,5_500_1_01,5_500_1_02,4_500_2_00,4_500_2_01,4_500_2_02,4_500_1_00,4_500_1_01,4_500_1_02,3_500_1_00,3_500_1_01,3_500_1_02,3_500_2_00,3_500_2_01,3_500_2_02,2_500_2_00,2_500_2_01,2_500_2_02,2_500_1_00,2_500_1_01,2_500_1_02,1_500_2_00,1_500_2_01,1_500_2_02,1_500_1_00,1_500_1_01,1_500_1_02
246.5,601486,694119,633960,1206264,869312,776996,601995,683908,438738,602141,768646,1664896,1608420,45403,319395,288533,363671,313557,1202936,42031,509767,124764,548346,881272,298074,799696,398957,306010,246717,133101,404432,34200,161233,100388,82419,150242
247.5,560182,703330,613929,1160635,895226,800945,578883,666495,403999,563636,778318,1593082,1636626,38037,372169,272382,309074,299812,1143499,42095,501872,122916,516320,879920,325066,855437,367381,282512,240827,104030,411969,36877,167474,104421,81969,157579
248.5,521515,713222,594404,1107727,919758,824433,556160,648471,373479,527841,786301,1508027,1650650,31875,432195,257827,262280,287336,1077204,42661,494945,121630,486590,877450,353810,909884,337650,260074,235664,80491,417597,40193,174177,109059,81928,165971
249.5,485347,723783,575336,1049106,942497,847077,533880,630135,346734,494670,792438,1412684,1650196,26738,499767,244749,222416,276086,1005673,43738,488889,120889,459048,873815,384232,961880,309773,238764,231233,61688,421080,44234,181322,114324,82279,175471
250.5,451540,734996,556677,986389,963029,868469,512092,611759,323357,464017,796592,1310130,1635448,22467,574977,233033,188630,266016,930597,45351,483609,120682,433580,868983,416226,1010215,283737,218625,227536,46860,422234,49102,188880,120237,83007,186132
251.5,419959,746834,538378,921159,980949,888189,490845,593584,302979,435767,798651,1203388,1607044,18923,657657,222575,160120,257079,853654,47535,479015,120999,410064,862944,449650,1053667,259510,199684,224575,35305,420929,54912,196815,126816,84102,198002
252.5,390471,759266,520390,854900,995877,905810,470182,575815,285269,409795,798531,1095279,1566029,15989,747334,213278,136146,249227,776442,50343,475017,121835,388379,855703,484330,1091056,237041,181948,222350,26402,417105,61795,205081,134075,85556,211125
253.5,362952,772250,502665,788941,1007463,920917,450141,558627,269933,385972,796177,988307,1513792,13561,843187,205051,116043,242417,700412,53839,471530,123188,368400,847283,520057,1121299,216270,165413,220864,19612,410771,69889,213624,142018,87361,225534
254.5,337281,785733,485157,724421,1015401,933108,430757,542162,256710,364168,791565,884584,1451977,11556,944023,197813,99222,236604,626824,58104,468469,125061,350011,837723,556587,1143463,197126,150057,220117,14482,402006,79343,222379,150643,89512,241250
255.5,313344,799651,467824,662273,1019443,942020,412058,526531,245369,344253,784704,785790,1382395,9900,1048283,191489,85168,231746,556717,63235,465753,127459,333095,827079,593644,1156814,179531,135852,220113,10639,390957,90302,231269,159932,92005,258275
256.5,291033,813924,450627,603215,1019404,947329,394069,511817,235706,326099,775635,693169,1306928,8533,1154056,186013,73438,227806,490894,69345,463303,130388,317542,815419,630921,1160861,163401,122757,220855,7783,377834,102907,240209,169856,94835,276587
257.5,270249,828460,433532,547765,1015171,948774,376808,498079,227544,309583,764429,607554,1227445,7404,1259142,181324,63653,224746,429923,76563,461043,133860,303250,802826,668083,1155380,148652,110727,222348,5674,362897,117279,249102,180363,97999,296139
258.5,250895,843148,416512,496254,1006708,946159,360287,485355,220725,294587,751188,529410,1145725,6474,1361124,177368,55493,222536,374148,85034,458899,137884,290119,789392,704768,1140433,135196,99710,224599,4126,346444,133506,257841,191386,101489,316849
259.5,232883,857858,399543,448851,994058,939366,344516,473660,215112,280998,736039,458886,1063399,5706,1457474,174097,48689,221144,323717,94916,456801,142474,278061,775215,740596,1116364,122946,89651,227612,2995,328799,151632,266312,202829,105298,338601
260.5,216131,872445,382612,405591,977345,928361,329497,462996,210583,268710,719134,395879,981904,5074,1545676,171466,43014,220544,278603,106378,454682,147644,266989,760404,775166,1083782,111816,80493,231397,2173,310299,171633,274393,214576,109417,361235
261.5,200561,886740,365711,366401,956767,913196,315230,453348,207030,257624,700645,340093,902459,4555,1623351,169439,38282,220709,238644,119599,452480,153406,256827,745069,808069,1043532,101725,72176,235958,1576,291276,193409,281958,226483,113832,384551
262.5,186099,900556,348840,331127,932592,894009,301710,444690,204357,247645,680758,291092,826050,4130,1688384,167982,34338,221617,203572,134753,450136,159775,247502,729322,838888,996649,92591,64643,241303,1145,272050,216764,288877,238380,118526,408301
263.5,172679,913685,332007,299558,905150,871021,288927,436986,202477,238689,659671,248354,753435,3784,1739041,167063,31054,223244,173043,152010,447598,166763,238949,713277,867204,944306,84337,57836,247437,833,252917,241397,295022,250071,123479,432195
264.5,160235,925899,315228,271445,874819,844526,276870,430190,201311,230673,637591,211309,685156,3506,1774057,166657,28326,225567,146670,171516,444817,174378,231109,697044,892608,887763,76891,51699,254359,608,234136,266893,300269,261341,128664,455899
265.5,148708,936952,298526,246519,842019,814888,265523,424250,200787,223525,614723,179372,621560,3285,1792698,166741,26066,228565,124039,193388,441752,182629,223926,680731,914705,828302,70184,46176,262070,445,215934,292731,304499,271954,134050,479043
266.5,138041,946583,281933,224504,807193,782520,254871,419106,200836,217176,591275,151964,562824,3115,1794789,167293,24205,232211,104738,217690,438366,191517,217352,664441,933121,767182,64151,41217,270561,327,198494,318292,307606,281665,139598,501227
267.5,128180,954514,265487,205128,770800,747878,244893,414691,201395,211561,567447,128539,508982,2989,1780702,168296,22686,236479,88364,244422,434630,201042,211342,648272,947515,705587,58733,36772,279818,242,181959,342882,309497,290223,145264,522028
268.5,119075,960463,249229,188129,733296,711441,235570,410936,202401,206624,543431,108583,459954,2905,1751320,169733,21463,241339,74538,273498,430521,211196,205855,632314,957585,644589,53874,32793,289820,180,166431,365761,310096,297381,150997,541016
269.5,110677,964139,233209,173262,695126,673700,226878,407764,203794,202309,519407,91631,415571,2858,1707958,171589,20500,246755,62909,304731,426023,221965,200857,616650,963077,585124,49521,29239,300534,135,151976,386185,309346,302908,156740,557764
270.5,102942,965257,217478,160298,656717,635138,218796,405095,205516,198566,495543,77263,375601,2848,1652280,173851,19767,252687,53160,337819,421126,233326,196313,601355,963795,527968,45629,26069,311917,102,138629,403449,307215,306598,162430,571865
271.5,95827,963537,202090,149031,618460,596224,211300,402845,207507,195349,471990,65107,339768,2875,1586194,176506,19244,259088,45009,372334,415828,245251,192197,586495,959610,473738,42153,23244,323912,77,126395,416933,303692,308276,167996,582947
272.5,89290,958721,187100,139275,580712,557397,204368,400927,209711,192615,448881,54838,307773,2939,1511746,179542,18912,265904,38209,407718,410132,257700,188481,572131,950464,422886,39054,20731,336449,59,115257,426142,298792,307817,173365,590689
273.5,83293,950574,172562,130864,543787,519057,197974,399249,212067,190323,426335,46171,279304,3042,1431020,182948,18761,273071,32545,443291,404047,270624,185144,558312,936377,375714,36296,18498,349439,46,105180,430741,292557,305142,178458,594832
274.5,77799,938896,158529,123652,507955,481560,192097,397720,214520,188434,404452,38862,254050,3189,1346046,186712,18784,280519,27832,478266,397589,283965,182165,545081,917452,332386,33848,16515,362780,36,96116,430581,285051,300235,183194,595195
275.5,72775,923534,145049,117511,473438,445211,186713,396244,217011,186912,383313,32702,231708,3385,1258730,190823,18978,288167,23912,511772,390779,297655,179527,532474,893877,292946,31680,14757,376348,28,88008,425701,276362,293138,187492,591684
276.5,68188,904388,132167,112329,440413,410265,181800,394727,219485,185722,362986,27511,211991,3635,1170792,195269,19344,295926,20655,542893,383641,311617,177215,520519,865923,257341,29765,13199,390005,23,80792,416330,266598,283956,191273,584294
277.5,64006,881421,119922,108012,409014,376922,177336,393076,221885,184832,343521,23139,194629,3951,1083731,200037,19887,303696,17947,570709,376204,325763,175217,509239,833940,225437,28081,11819,403595,18,74404,402865,255885,272850,194458,573115
278.5,60203,854669,108344,104476,379333,345333,173299,391198,224159,184209,324953,19455,179373,4342,998805,205114,20615,311371,15696,594347,368501,339999,173520,498648,798351,197042,26608,10599,416945,15,68777,385839,244364,260037,196975,558329
279.5,56750,824239,97458,101652,351427,315600,169670,389007,226256,183822,307307,16352,165998,4824,917025,210486,21539,318838,13825,613031,360565,354223,172115,488757,759645,171924,25326,9520,429869,13,63849,365884,232184,245776,198762,540203
280.5,53623,790324,87281,99483,325318,287785,166428,386419,228128,183641,290592,13738,154299,5416,839161,216137,22676,325978,12271,626127,352434,368328,170995,479572,718364,149826,24222,8566,442170,11,59560,343690,219502,230357,199764,519077
281.5,50800,753193,77822,97919,301000,261907,163554,383359,229733,183636,274810,11536,144092,6140,765763,222050,24046,332668,10980,633186,344145,382202,170153,471094,675086,130477,23279,7725,453644,9,55854,319960,206476,214094,199937,495354
282.5,48257,713195,69079,96920,278443,237955,161031,379761,231032,183779,259953,9681,135214,7025,697182,228208,25671,338786,9910,633973,335736,395731,169585,463318,630413,113606,22488,6981,464083,8,52680,295376,193261,197306,199254,469485
283.5,45977,670753,61048,96454,257600,215888,158839,375569,231991,184040,246005,8119,127522,8107,633596,234589,27581,344210,9025,628478,327245,408804,169285,456240,584953,98951,21839,6326,473281,7,49993,270565,180007,180309,197701,441949
284.5,43941,626354,53711,96497,238405,195645,156962,370740,232583,184392,232944,6803,120891,9430,575044,241173,29808,348825,8297,616918,318709,421308,169252,449848,539305,86258,21323,5747,481042,6,47753,246076,166856,163401,195278,413237
285.5,42133,580536,47049,97029,220785,177145,155383,365242,232787,184807,220743,5696,115210,11048,521448,247936,32390,352521,7702,599723,310164,433138,169484,444129,494038,75294,20934,5238,487179,5,45927,222368,153936,146854,192003,383835
286.5,40538,533877,41035,98036,204656,160297,154085,359061,232588,185259,209372,4764,110383,13028,472644,254853,35369,355202,7222,577501,301643,444195,169978,439069,449682,65844,20667,4789,491526,5,44487,199800,141361,130906,187909,354211
287.5,39142,486974,35637,99510,189929,145001,153053,352193,231977,185720,198797,3981,106330,15451,428403,261897,38793,356786,6842,551003,293180,454387,170734,434650,406711,57711,20520,4394,493944,4,43409,178637,129230,115753,183046,324797
288.5,37936,440425,30820,101445,176515,131150,152271,344653,230952,186166,188982,3323,102979,18415,388454,269039,42716,357206,6550,521071,284803,463633,171753,430850,365537,50721,20489,4046,494319,4,42676,159051,117626,101549,177474,295984
289.5,36907,394812,26545,103841,164322,118639,151722,336469,229518,186573,179892,2771,100271,22041,352499,276248,47195,356415,6338,488598,276540,471867,173035,427650,326499,44718,20577,3741,492574,4,42276,141136,106613,88405,171268,268107
290.5,36048,350681,22773,106699,153261,107359,151391,327683,227685,186916,171488,2308,98155,26472,320225,283492,52293,354389,6199,454472,268416,479033,174580,425022,289861,39567,20782,3473,488669,4,42202,124918,96241,76390,164511,241447
291.5,35350,308525,19461,110025,143246,97208,151262,318349,225468,187174,163735,1920,96590,31876,291323,290737,58079,351122,6128,419540,260452,485091,176388,422942,255812,35147,21109,3239,482604,4,42453,110370,86542,65534,157295,216227
292.5,34808,268768,16571,113827,134194,88084,151318,308533,222888,187327,156594,1596,95541,38455,265484,297947,64621,346633,6125,384576,252668,490015,178461,421381,224469,31356,21562,3035,474418,4,43031,97424,77534,55832,149714,192608
293.5,34417,231754,14060,118112,126025,79892,151543,298309,219968,187355,150032,1326,94979,46441,242417,305083,71993,340962,6187,350250,245080,493794,180799,420307,195878,28103,22145,2857,464190,4,43946,85985,69222,47253,141866,170700
294.5,34174,197740,11890,122894,118665,72543,151920,287760,216737,187243,144013,1100,94882,56102,221845,312109,80266,334170,6318,317121,237701,496432,183402,419688,170027,25313,22867,2703,452039,4,45210,75939,61600,39743,133849,150559
295.5,34075,166894,10024,128183,112046,65955,152431,276971,213224,186974,138504,912,95234,67741,203509,318983,89512,326337,6519,285627,230542,497946,186269,419487,146850,22918,23737,2571,438114,4,46841,67163,54652,33229,125754,132198
296.5,34119,139290,8426,133994,106104,60049,153058,266031,209462,186536,133474,756,96022,81697,187172,325665,99795,317557,6797,256087,223612,498368,189399,419666,126237,20863,24764,2459,422598,4,48864,59531,48351,27631,117671,115592
297.5,34307,114920,7064,140340,100779,54755,153782,255029,205483,185920,128893,627,97237,98337,172617,332113,111174,307941,7158,228711,216918,497740,192789,420184,108044,19100,25961,2365,405697,4,51306,52920,42669,22859,109681,100683
298.5,34640,93699,5908,147235,96018,50008,154583,244051,201321,185116,124732,520,98876,118054,159647,338285,123692,297606,7614,203613,210463,496115,196438,420995,92105,17588,27343,2287,387634,4,54199,47213,37568,18824,101857,87389
299.5,35119,75474,4931,154693,91772,45751,155442,233179,197008,184120,120966,431,100935,141256,148084,344139,137379,286680,8176,180823,204250,493556,200339,422054,78235,16294,28924,2225,368645,5,57582,42302,33011,15438,94261,75613
300.5,35747,60042,4108,162725,87996,41930,156337,222492,192578,182929,117569,358,103417,168345,137768,349632,152242,275291,8860,160305,198280,490130,204487,423308,66243,15187,30722,2178,348972,5,61496,38087,28957,12614,86947,65242
301.5,36529,47161,3417,171344,84649,38497,157247,212058,188061,181542,114517,297,106325,199707,128557,354723,168262,263567,9687,141971,192552,485914,208874,424705,55937,14243,32757,2144,328854,5,65985,34480,25364,10275,79958,56159
302.5,37471,36563,2838,180559,81696,35411,158151,201942,183486,179960,111791,247,109664,235680,120322,359370,185391,251636,10679,125699,187062,480985,213490,426187,47128,13442,35048,2124,308524,6,71097,31403,22192,8348,73326,48244
303.5,38577,27972,2356,190376,79103,32632,159026,192196,178881,178188,109369,206,113441,276529,112950,363534,203545,239617,11866,111342,181809,475425,218322,427693,39638,12766,37617,2117,288201,7,76879,28787,19401,6769,67075,41379
304.5,39856,21110,1954,200799,76840,30126,159850,182867,174271,176232,107232,172,117665,322412,106341,367177,222601,227621,13283,98738,176787,469314,223357,429160,33298,12200,40489,2123,268090,8,83378,26571,16952,5481,61220,35449
305.5,41315,15713,1621,211828,74882,27863,160601,173992,169677,174100,105364,144,122344,373347,100405,370262,242395,215753,14972,87724,171991,462735,228578,430521,27953,11733,43686,2142,248373,9,90637,24706,14810,4435,55767,30346
306.5,42963,11531,1345,223457,73204,25815,161256,165600,165121,171801,103749,121,127489,429180,95062,372755,262723,204101,16983,78138,167416,455765,233964,431709,23463,11355,47232,2175,229210,10,98694,23148,12940,3587,50714,25970
307.5,44808,8342,1116,235675,71785,23960,161794,157712,160621,169348,102372,102,133108,489551,90241,374627,283336,192747,19375,69822,163054,448481,239494,432651,19703,11056,51152,2222,210737,12,107576,21860,11312,2903,46057,22226
308.5,46861,5947,927,248463,70606,22274,162195,150344,156191,166752,101219,87,139212,553873,85881,375849,303951,181756,22218,62631,158899,440956,245142,433277,16563,10831,55468,2284,193064,14,117294,20813,9896,2352,41783,19032
309.5,49131,4177,771,261795,69650,20740,162438,143503,151845,164028,100276,74,145809,621317,81923,376398,324248,171184,25594,56430,154944,433256,250882,433512,13946,10675,60200,2362,176279,16,127842,19980,8668,1909,37878,16313
310.5,51629,2890,643,275635,68901,19340,162506,137193,147594,161190,99533,63,152906,690808,78320,376253,343883,161074,29599,51099,151180,425446,256682,433286,11768,10581,65366,2457,160443,20,139189,19342,7603,1554,34323,14002
311.5,54364,1969,537,289936,68346,18060,162381,131413,143446,158252,98977,55,160510,761041,75026,375400,362495,151458,34344,46530,147602,417582,262510,432524,9958,10549,70979,2570,145597,23,151274,18884,6682,1268,31097,12041
312.5,57346,1321,449,304640,67972,16887,162049,126159,139409,155231,98599,48,168625,830514,72002,373827,379718,142357,39954,42626,144200,409717,268331,431160,8456,10575,77046,2704,131761,28,164002,18592,5885,1039,28181,10377
313.5,60584,872,377,319674,67768,15808,161497,121423,135487,152141,98387,42,177254,897568,69212,371531,395196,133784,46573,39304,140967,401896,274107,429125,7209,10657,83568,2860,118939,35,177238,18460,5196,855,25551,8967
314.5,64084,567,318,334952,67723,14814,160716,117198,131684,148999,98333,37,186394,960459,66625,368509,408591,125743,54360,36493,137897,394160,279801,426360,6173,10797,90534,3042,107117,42,190805,18481,4601,707,23185,7773
315.5,67853,363,269,350368,67828,13895,159697,113473,128003,145818,98427,33,196044,1017428,64211,364769,419602,118234,63492,34130,134981,386544,285373,422808,5314,10992,97927,3251,96271,52,204482,18653,4087,589,21062,6761
316.5,71894,228,228,365801,68075,13044,158437,110240,124444,142613,98659,29,206195,1066789,61946,360321,427975,111246,74158,32164,132212,379078,290781,418420,4601,11244,105714,3492,86364,64,218005,18977,3643,493,19161,5904
317.5,76208,141,195,381112,68454,12254,156933,107488,121008,139399,99022,27,216838,1107014,59805,355182,433516,104769,86559,30551,129584,371787,295987,413156,4008,11555,113851,3768,77353,80,231071,19456,3259,416,17461,5177
318.5,80794,86,167,396141,68959,11518,155186,105211,117694,136189,99506,24,227959,1136817,57770,349373,436096,98784,100903,29254,127089,364690,300949,406987,3515,11927,122279,4083,69188,100,243345,20096,2928,354,15944,4561
319.5,85645,52,144,410707,69581,10831,153200,103401,114500,132994,100103,23,239538,1155225,55822,342922,435660,93274,117395,28245,124722,357803,305630,399892,3105,12361,130924,4443,61817,126,254470,20904,2643,303,14592,4037
320.5,90753,30,125,424613,70315,10188,150984,102054,111425,129826,100803,21,251554,1161635,53944,335863,432230,88217,136231,27501,122476,351137,309993,391862,2763,12862,139696,4854,55183,158,264082,21892,2396,262,13389,3593
321.5,96102,18,109,437643,71152,9585,148545,101168,108466,126697,101599,20,263980,1155845,52123,328231,425900,83592,157586,27004,120345,344698,314003,382902,2480,13433,148492,5321,49231,199,271826,23073,2183,229,12319,3215
322.5,101673,10,95,449562,72088,9019,145897,100743,105619,123614,102480,19,276785,1138068,50346,320071,416835,79374,181597,26743,118324,338492,317631,373030,2244,14078,157193,5853,43905,252,277375,24462,2000,202,11369,2894
323.5,107441,6,84,460126,73114,8487,143054,100782,102884,120587,103439,19,289932,1108917,48603,311426,405260,75543,208351,26709,116408,332519,320848,362274,2049,14803,165668,6456,39151,320,280450,26078,1842,180,10526,2621
324.5,113374,3,75,469079,74225,7984,140032,101293,100255,117623,104465,18,303381,1069365,46885,302347,391455,72075,237864,26900,114592,326776,323632,350680,1888,15614,173778,7141,34916,406,280837,27941,1706,162,9780,2388
325.5,119436,2,67,476165,75414,7511,136851,102284,97730,114728,105549,18,317089,1020689,45186,292885,375736,68949,270067,27318,112870,321260,325965,338302,1757,16517,181379,7918,31150,517,278407,30074,1590,147,9120,2191
326.5,125584,0,61,481129,76675,7063,133530,103770,95307,111909,106681,18,331005,964396,43499,283097,358448,66143,304785,27968,111240,315963,327833,325210,1650,17519,188321,8797,27808,657,273125,32500,1491,136,8538,2023
327.5,131770,0,55,483729,78001,6640,130089,105766,92981,109170,107850,19,345077,902145,41820,273036,339947,63640,341724,28862,109697,310877,329231,311483,1565,18628,194460,9790,24845,835,265059,35246,1406,127,8025,1881
328.5,137938,0,51,483744,79386,6240,126551,108293,90751,106515,109048,19,359248,835659,40148,262760,320590,61419,380458,30015,108237,305992,330154,297211,1500,19855,199658,10911,22222,1062,254380,38340,1335,120,7574,1761
329.5,144030,0,47,480984,80824,5862,122936,111374,88612,103947,110262,20,373456,766647,38480,252327,300723,59464,420428,31445,106858,301296,330608,282492,1451,21207,203790,12174,19902,1349,241355,41809,1276,114,7179,1660
330.5,149984,0,44,475301,82307,5504,119268,115035,86564,101468,111482,22,387635,696732,36817,241791,280670,57760,460938,33178,105556,296777,330599,267430,1419,22697,206749,13593,17852,1710,226337,45682,1228,111,6836,1576
331.5,155731,0,42,466600,83829,5166,115567,119306,84603,99080,112696,23,401717,627389,35159,231210,260724,56293,501170,35244,104328,292420,330144,252135,1402,24335,208448,15186,16041,2164,209742,49983,1189,108,6538,1507
332.5,161205,0,40,454847,85384,4846,111853,124218,82727,96784,113894,26,415631,559905,33510,220636,241144,55050,540206,37677,103173,288212,329259,236719,1399,26136,208827,16968,14442,2732,192030,54738,1160,108,6283,1451
333.5,166336,0,38,440080,86965,4544,108148,129803,80934,94581,115064,28,429299,495348,31871,210121,222151,54020,577052,40520,102087,284137,327969,221294,1411,28112,207854,18956,13031,3439,173677,59968,1139,108,6066,1407
334.5,171055,0,37,422412,88567,4259,104469,136092,79223,92471,116194,32,442643,434553,30247,199712,203922,53193,610686,43820,101070,280180,326299,205970,1437,30280,205529,21168,11785,4313,155154,65686,1126,110,5884,1374
335.5,175297,0,36,402039,90182,3991,100835,143119,77592,90453,117272,36,455582,378125,28642,189454,186599,52561,640097,47630,100119,276326,324281,190855,1477,32655,201882,23622,10686,5388,136899,71902,1121,113,5735,1352
336.5,178999,0,36,379235,91804,3738,97261,150909,76040,88527,118288,42,468032,326451,27059,179390,170282,52116,664340,52011,99232,272558,321947,176049,1534,35256,196971,26334,9717,6701,119301,78613,1124,118,5618,1338
337.5,182105,0,36,354352,93429,3501,93761,159488,74566,86691,119229,49,479905,279722,25505,169555,155037,51853,682587,57032,98410,268862,319331,161647,1608,38101,190886,29320,8861,8291,102681,85809,1134,125,5529,1334
338.5,184564,0,36,327807,95050,3278,90349,168869,73169,84945,120085,57,491113,237957,23984,159984,140899,51766,694175,62766,97650,265222,316470,147732,1700,41210,183739,32595,8105,10204,87290,93465,1152,133,5468,1339
339.5,186335,0,37,300073,96661,3069,87035,179057,71848,83288,120844,68,501565,201038,22500,150704,127876,51852,698647,69294,96953,261623,313401,134379,1814,44606,175665,36170,7439,12482,73299,101541,1178,144,5434,1352
340.5,187384,0,37,271659,98258,2874,83830,190042,70603,81716,121496,82,511170,168738,21059,141741,115955,52109,695784,76702,96316,258051,310160,121652,1952,48311,166814,40056,6850,15173,60805,109983,1213,157,5427,1373
341.5,187690,0,39,243091,99836,2692,80741,201795,69433,80230,122031,100,519835,140751,19665,133115,105103,52535,685617,85082,95740,254492,306784,109601,2117,52349,157347,44259,6330,18316,49838,118718,1256,173,5445,1404
342.5,187240,0,41,214892,101390,2522,77775,214265,68339,78827,122439,123,527467,116721,18321,124841,95275,53129,668435,94528,95225,250933,303308,98267,2314,56745,147429,48781,5872,21950,40368,127657,1309,193,5490,1443
343.5,186034,0,43,187556,102917,2364,74937,227373,67319,77505,122711,153,533975,96263,17032,116932,86415,53890,644762,105136,94770,247363,299766,87675,2547,61525,137226,53619,5467,26102,32319,136694,1373,217,5560,1491
344.5,184083,0,46,161532,104412,2218,72230,241009,66375,76262,122839,191,539269,78984,15799,109395,78462,54820,615333,116999,94375,243770,296190,77842,2823,66716,126897,58767,5110,30786,25583,145704,1448,247,5657,1549
345.5,181408,0,49,137199,105873,2082,69658,255028,65505,75097,122815,242,543259,64498,14626,102234,71352,55920,581051,130206,94041,240144,292610,68772,3148,72343,116594,64209,4796,36001,20028,154553,1535,283,5782,1618
346.5,178041,0,53,114858,107296,1957,67221,269246,64711,74008,122633,307,545864,52437,13513,95452,65016,57193,542935,144837,93767,236476,289052,60460,3530,78432,106452,69925,4519,41723,15511,163091,1637,327,5936,1697
347.5,174022,0,58,94720,108678,1842,64921,283439,63992,72993,122286,393,547003,42460,12462,89045,59391,58640,502068,160958,93554,232759,285541,52890,3979,85010,96592,75888,4277,47906,11889,171163,1754,380,6120,1788
348.5,169401,0,64,76904,110018,1736,62756,297343,63348,72050,121769,505,546606,34256,11473,83010,54412,60265,459540,178613,93402,228985,282098,46041,4505,92097,87116,82063,4064,54473,9022,178611,1889,445,6336,1891
349.5,164234,0,71,61437,111314,1639,60726,310652,62781,71177,121080,653,544608,27546,10546,77338,50019,62071,416400,197824,93311,225151,278741,39881,5122,99716,78108,88409,3879,61321,6781,185280,2044,525,6587,2008
350.5,158585,0,79,48266,112563,1550,58828,323029,62289,70374,120214,849,540957,22086,9680,72022,46157,64061,373608,218579,93283,221252,275484,34376,5844,107883,69630,94877,3719,68318,5050,191022,2221,623,6874,2140
351.5,152518,0,89,37269,113765,1469,57061,334111,61874,69638,119170,1106,535611,17662,8874,67050,42773,66240,332008,240827,93317,217285,272339,29486,6687,116608,61728,101411,3581,75305,3729,195703,2423,742,7201,2288
352.5,146103,0,101,28268,114919,1396,55423,343519,61536,68968,117947,1445,528543,14094,8126,62411,39819,68610,292298,264474,93415,213250,269314,25170,7670,125898,54429,107952,3463,82103,2731,199209,2653,888,7571,2453
353.5,139411,0,115,21050,116024,1330,53909,350873,61274,68364,116545,1893,519742,11226,7435,58090,37254,71176,255024,289374,93577,209146,266413,21382,8812,135747,47745,114432,3364,88515,1985,201449,2915,1067,7988,2636
354.5,132511,0,132,15382,117079,1270,52517,355810,61089,67824,114966,2482,509213,8928,6799,54074,35039,73940,220577,315329,93803,204975,263636,18077,10138,146143,41675,120782,3282,94341,1432,202362,3213,1286,8456,2840
355.5,125472,0,153,11023,118083,1217,51244,358005,60981,67347,113213,3255,496984,7092,6213,50349,33142,76905,189200,342083,94095,200739,260982,15211,11670,157058,36203,126928,3217,99382,1027,201917,3552,1553,8980,3066
356.5,118360,0,177,7743,119036,1170,50085,357187,60950,66932,111288,4269,483099,5630,5677,46898,31532,80074,161003,369321,94453,196442,258443,12741,13435,168452,31307,132798,3167,103455,732,200114,3937,1880,9565,3315
357.5,111237,0,207,5329,119938,1129,49039,353163,60996,66579,109196,5592,467626,4467,5186,43708,30185,83448,135980,396674,94877,192088,256012,10622,15460,180268,26957,138318,3132,106405,519,196988,4372,2278,10217,3590
358.5,104161,0,243,3591,120789,1093,48100,345836,61118,66287,106944,7312,450657,3544,4739,40763,29079,87028,114035,423724,95369,187683,253673,8816,17774,192430,23118,143416,3110,108110,366,192605,4866,2763,10943,3891
359.5,97183,0,286,2369,121587,1062,47266,335216,61316,66056,104537,9536,432305,2812,4333,38049,28198,90814,95001,450009,95930,183234,251411,7285,20404,204840,19749,148026,3102,108495,258,187060,5423,3350,11749,4222
360.5,90352,0,338,1529,122332,1036,46533,321433,61588,65885,101984,12395,412703,2232,3964,35550,27526,94803,78659,475036,96559,178747,249205,5994,23378,217381,16811,152086,3107,107535,181,180470,6052,4061,12644,4584
361.5,83708,0,400,965,123024,1016,45898,304737,61935,65775,99292,16048,392008,1774,3629,33252,27053,98994,64762,498296,97258,174230,247033,4911,26719,229909,14263,155540,3126,105257,126,172976,6761,4917,13635,4979
362.5,77286,0,476,595,123662,1000,45358,285489,62353,65726,96472,20678,370395,1411,3327,31143,26770,103382,53049,519278,98027,169692,244868,4007,30451,242259,12064,158343,3157,101738,88,164729,7558,5944,14733,5408
363.5,71116,0,568,359,124244,989,44909,264151,62842,65737,93533,26499,348056,1124,3054,29208,26674,107961,43257,537490,98867,165141,242680,3257,34589,254241,10176,160457,3202,97104,61,155892,8452,7170,15946,5874
364.5,65220,0,680,211,124769,983,44549,241264,63399,65810,90486,33752,325195,897,2808,27437,26760,112723,35131,552478,99777,160586,240436,2636,39143,265644,8562,161856,3260,91520,43,146628,9452,8627,17287,6378
365.5,59616,0,814,121,125236,981,44274,217415,64021,65944,87344,42698,302028,717,2587,25816,27031,117659,28434,563840,100759,156036,238103,2127,44115,276240,7187,162525,3332,85176,30,137099,10569,10347,18764,6921
366.5,54317,0,977,68,125643,985,44083,193214,64704,66140,84117,53615,278773,574,2388,24335,27489,122758,22948,571251,101812,151500,235641,1709,49497,285784,6022,162459,3419,78282,21,127457,11811,12366,20392,7506
367.5,49331,0,1174,37,125988,993,43971,169252,65445,66400,80820,66782,255652,461,2210,22983,28140,128005,18479,574474,102936,146986,233013,1369,55269,294024,5037,161666,3521,71054,15,117845,13190,14719,22183,8133
368.5,44660,0,1411,20,126267,1007,43936,146079,66237,66723,77464,82464,232880,372,2051,21752,28993,133386,14855,573370,104132,142504,230178,1093,61401,300709,4207,160163,3638,63699,10,108389,14714,17443,24148,8803
369.5,40305,0,1698,10,126478,1027,43976,124169,67077,67111,74064,100889,210664,300,1909,20631,30058,138882,11930,567911,105398,138062,227094,870,67846,305595,3510,157980,3772,56409,7,99199,16393,20570,26303,9516
